2266295418	2739792487
2266295418	1427757265
534929951	1427757265
1427757265	219781708
1427757265	2866385391
1427757265	2739792487
1427757265	2266295418
1427757265	534929951
1427757265	955067324
1427757265	168687116
1427757265	246667561
168687116	1427757265
1571902008	1427757265
2739792487	955067324
2739792487	2266295418
2739792487	1427757265
109536111	1427757265
246667561	2866385391
246667561	1427757265
246667561	955067324
2866385391	109536111
2866385391	1571902008
2866385391	2266295418
2866385391	534929951
2866385391	955067324
2866385391	168687116
2866385391	219781708
2866385391	246667561
2866385391	2739792487
2866385391	1427757265
955067324	1427757265
955067324	246667561
219781708	2739792487
219781708	2866385391
219781708	1427757265
